date,part_number,vehicle_type,vehicle_model,warehouse_id,demand_type,demand_qty,shipped_qty,backorder_qty,on_hand_inventory,in_transit_inventory,safety_stock,warehouse_capacity,labor_utilization,promotion_flag,weather_index,fuel_price_index,is_holiday,day_of_week,week_of_year,month
2023-10-20,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,50,3,58,25000,0.9826,0,57.3,3.81,0,5,42,10
2023-10-20,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,88,7,52,25000,0.5982,0,57.3,3.81,0,5,42,10
2023-10-21,PN000,Passenger,Sedan_A,WH_1,Smooth,151,2,149,2,6,120,25000,0.8066,0,57.3,3.81,0,6,42,10
2023-10-21,PN001,SUV,SUV_Y,WH_2,Smooth,99,2,97,3,8,127,25000,0.6062,0,57.3,3.81,0,6,42,10
2023-10-21,PN002,Truck,Truck_T1,WH_3,Smooth,60,1,59,3,6,120,25000,0.6081,0,57.3,3.81,0,6,42,10
2023-10-21,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,5,3,123,25000,0.5843,0,57.3,3.81,0,6,42,10
2023-10-21,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,5,120,25000,0.9594,0,57.3,3.81,0,6,42,10
2023-10-21,PN005,Passenger,Hatch_C,WH_2,Erratic,151,0,151,2,3,90,25000,0.6803,0,57.3,3.81,0,6,42,10
2023-10-21,PN006,SUV,SUV_X,WH_3,Erratic,156,0,156,3,4,93,25000,0.712,0,57.3,3.81,0,6,42,10
2023-10-21,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,51,2,58,25000,0.984,0,57.3,3.81,0,6,42,10
2023-10-21,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,89,6,52,25000,0.5717,0,57.3,3.81,0,6,42,10
2023-10-22,PN000,Passenger,Sedan_A,WH_1,Smooth,138,1,137,2,5,120,25000,0.7906,0,57.3,3.81,0,7,42,10
2023-10-22,PN001,SUV,SUV_Y,WH_2,Smooth,113,1,112,3,7,127,25000,0.634,0,57.3,3.81,0,7,42,10
2023-10-22,PN002,Truck,Truck_T1,WH_3,Smooth,66,1,65,3,5,120,25000,0.7094,0,57.3,3.81,0,7,42,10
2023-10-22,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,5,3,123,25000,0.5994,0,57.3,3.81,0,7,42,10
2023-10-22,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,4,4,120,25000,1.0,0,57.3,3.81,0,7,42,10
2023-10-22,PN005,Passenger,Hatch_C,WH_2,Erratic,191,1,190,1,3,90,25000,0.6558,0,57.3,3.81,0,7,42,10
2023-10-22,PN006,SUV,SUV_X,WH_3,Erratic,41,1,40,2,4,93,25000,0.6792,0,57.3,3.81,0,7,42,10
2023-10-22,PN007,Truck,Truck_T2,WH_4,Lumpy,149,47,102,4,2,58,25000,0.9911,0,57.3,3.81,0,7,42,10
2023-10-22,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,90,5,52,25000,0.5844,0,57.3,3.81,0,7,42,10
2023-10-23,PN000,Passenger,Sedan_A,WH_1,Smooth,158,0,158,3,4,120,25000,0.7822,0,57.3,3.81,0,1,43,10
2023-10-23,PN001,SUV,SUV_Y,WH_2,Smooth,107,1,106,3,6,127,25000,0.5808,0,57.3,3.81,0,1,43,10
2023-10-23,PN002,Truck,Truck_T1,WH_3,Smooth,57,1,56,2,5,120,25000,0.6459,0,57.3,3.81,0,1,43,10
2023-10-23,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,6,2,123,25000,0.5743,0,57.3,3.81,0,1,43,10
2023-10-23,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,37,2,35,2,4,120,25000,0.9944,0,57.3,3.81,0,1,43,10
2023-10-23,PN005,Passenger,Hatch_C,WH_2,Erratic,82,0,82,2,2,90,25000,0.645,0,57.3,3.81,0,1,43,10
2023-10-23,PN006,SUV,SUV_X,WH_3,Erratic,105,1,104,2,3,93,25000,0.6736,0,57.3,3.81,0,1,43,10
2023-10-23,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,4,2,58,25000,0.9578,0,57.3,3.81,0,1,43,10
2023-10-23,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,91,4,52,25000,0.594,0,57.3,3.81,0,1,43,10
2023-10-24,PN000,Passenger,Sedan_A,WH_1,Smooth,172,1,171,2,4,120,25000,0.7783,0,57.3,3.81,0,2,43,10
2023-10-24,PN001,SUV,SUV_Y,WH_2,Smooth,93,1,92,3,5,127,25000,0.5962,0,57.3,3.81,0,2,43,10
2023-10-24,PN002,Truck,Truck_T1,WH_3,Smooth,65,1,64,2,4,120,25000,0.6048,0,57.3,3.81,0,2,43,10
2023-10-24,PN003,EV,EV_E2,WH_4,Intermittent,14,4,10,2,2,123,25000,0.5871,0,57.3,3.81,0,2,43,10
2023-10-24,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,3,120,25000,1.0,0,57.3,3.81,0,2,43,10
2023-10-24,PN005,Passenger,Hatch_C,WH_2,Erratic,50,0,50,2,2,90,25000,0.6194,0,57.3,3.81,0,2,43,10
2023-10-24,PN006,SUV,SUV_X,WH_3,Erratic,104,0,104,2,3,93,25000,0.6902,0,57.3,3.81,0,2,43,10
2023-10-24,PN007,Truck,Truck_T2,WH_4,Lumpy,1048,3,1045,2,1,58,25000,1.0,0,57.3,3.81,0,2,43,10
2023-10-24,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,91,4,52,25000,0.5868,0,57.3,3.81,0,2,43,10
2023-10-25,PN000,Passenger,Sedan_A,WH_1,Smooth,140,1,139,2,3,120,25000,0.815,0,57.3,3.81,0,3,43,10
2023-10-25,PN001,SUV,SUV_Y,WH_2,Smooth,116,1,115,3,4,127,25000,0.6084,0,57.3,3.81,0,3,43,10
2023-10-25,PN002,Truck,Truck_T1,WH_3,Smooth,64,0,64,3,3,120,25000,0.6482,0,57.3,3.81,0,3,43,10
2023-10-25,PN003,EV,EV_E2,WH_4,Intermittent,23,1,22,1,2,123,25000,0.5814,0,57.3,3.81,0,3,43,10
2023-10-25,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,3,120,25000,0.9838,0,57.3,3.81,0,3,43,10
2023-10-25,PN005,Passenger,Hatch_C,WH_2,Erratic,15,1,14,1,2,90,25000,0.6466,0,57.3,3.81,0,3,43,10
2023-10-25,PN006,SUV,SUV_X,WH_3,Erratic,100,1,99,2,2,93,25000,0.6978,0,57.3,3.81,0,3,43,10
2023-10-25,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9694,0,57.3,3.81,0,3,43,10
2023-10-25,PN008,EV,EV_E1,WH_1,Lumpy,828,85,743,7,3,52,25000,0.58,0,57.3,3.81,0,3,43,10
2023-10-26,PN000,Passenger,Sedan_A,WH_1,Smooth,164,0,164,2,3,120,25000,0.8313,0,57.3,3.81,0,4,43,10
2023-10-26,PN001,SUV,SUV_Y,WH_2,Smooth,112,1,111,2,4,127,25000,0.6276,0,57.3,3.81,0,4,43,10
2023-10-26,PN002,Truck,Truck_T1,WH_3,Smooth,55,1,54,2,3,120,25000,0.6055,0,57.3,3.81,0,4,43,10
2023-10-26,PN003,EV,EV_E2,WH_4,Intermittent,25,0,25,2,1,123,25000,0.5695,0,57.3,3.81,0,4,43,10
2023-10-26,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,39,2,37,2,2,120,25000,0.9879,0,57.3,3.81,0,4,43,10
2023-10-26,PN005,Passenger,Hatch_C,WH_2,Erratic,91,0,91,2,1,90,25000,0.6221,0,57.3,3.81,0,4,43,10
2023-10-26,PN006,SUV,SUV_X,WH_3,Erratic,74,0,74,2,2,93,25000,0.6588,0,57.3,3.81,0,4,43,10
2023-10-26,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9578,0,57.3,3.81,0,4,43,10
2023-10-26,PN008,EV,EV_E1,WH_1,Lumpy,4517,5,4512,2,3,52,25000,0.5993,0,57.3,3.81,0,4,43,10
2023-10-27,PN000,Passenger,Sedan_A,WH_1,Smooth,152,1,151,2,2,120,25000,0.7776,0,57.3,3.81,0,5,43,10
2023-10-27,PN001,SUV,SUV_Y,WH_2,Smooth,105,1,104,2,3,127,25000,0.6098,0,57.3,3.81,0,5,43,10
2023-10-27,PN002,Truck,Truck_T1,WH_3,Smooth,66,1,65,1,3,120,25000,0.6496,0,57.3,3.81,0,5,43,10
2023-10-27,PN003,EV,EV_E2,WH_4,Intermittent,28,0,28,2,1,123,25000,0.5923,0,57.3,3.81,0,5,43,10
2023-10-27,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,2,120,25000,0.9899,0,57.3,3.81,0,5,43,10
2023-10-27,PN005,Passenger,Hatch_C,WH_2,Erratic,88,0,88,2,1,90,25000,0.6085,0,57.3,3.81,0,5,43,10
2023-10-27,PN006,SUV,SUV_X,WH_3,Erratic,119,1,118,1,2,93,25000,0.7105,0,57.3,3.81,0,5,43,10
2023-10-27,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9742,0,57.3,3.81,0,5,43,10
2023-10-27,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,3,2,52,25000,0.6149,0,57.3,3.81,0,5,43,10
2023-10-28,PN000,Passenger,Sedan_A,WH_1,Smooth,154,0,154,2,2,120,25000,0.8451,0,57.3,3.81,0,6,43,10
2023-10-28,PN001,SUV,SUV_Y,WH_2,Smooth,101,0,101,2,3,127,25000,0.5897,0,57.3,3.81,0,6,43,10
2023-10-28,PN002,Truck,Truck_T1,WH_3,Smooth,64,0,64,2,2,120,25000,0.5689,0,57.3,3.81,0,6,43,10
2023-10-28,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,1,123,25000,0.5544,0,57.3,3.81,0,6,43,10
2023-10-28,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,2,120,25000,1.0,0,57.3,3.81,0,6,43,10
2023-10-28,PN005,Passenger,Hatch_C,WH_2,Erratic,75,0,75,2,1,90,25000,0.6458,0,57.3,3.81,0,6,43,10
2023-10-28,PN006,SUV,SUV_X,WH_3,Erratic,37,0,37,2,1,93,25000,0.6718,0,57.3,3.81,0,6,43,10
2023-10-28,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9429,0,57.3,3.81,0,6,43,10
2023-10-28,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,3,2,52,25000,0.5993,0,57.3,3.81,0,6,43,10
2023-10-29,PN000,Passenger,Sedan_A,WH_1,Smooth,145,0,145,2,2,120,25000,0.7815,0,57.3,3.81,0,7,43,10
2023-10-29,PN001,SUV,SUV_Y,WH_2,Smooth,116,1,115,2,2,127,25000,0.6167,0,57.3,3.81,0,7,43,10
2023-10-29,PN002,Truck,Truck_T1,WH_3,Smooth,61,0,61,2,2,120,25000,0.6182,0,57.3,3.81,0,7,43,10
2023-10-29,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,1,123,25000,0.563,0,57.3,3.81,0,7,43,10
2023-10-29,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,1,120,25000,0.9773,0,57.3,3.81,0,7,43,10
2023-10-29,PN005,Passenger,Hatch_C,WH_2,Erratic,108,1,107,1,1,90,25000,0.6505,0,57.3,3.81,0,7,43,10
2023-10-29,PN006,SUV,SUV_X,WH_3,Erratic,88,0,88,2,1,93,25000,0.697,0,57.3,3.81,0,7,43,10
2023-10-29,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9753,0,57.3,3.81,0,7,43,10
2023-10-29,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,3,2,52,25000,0.61,0,57.3,3.81,0,7,43,10
2023-10-30,PN000,Passenger,Sedan_A,WH_1,Smooth,152,1,151,2,1,120,25000,0.805,0,57.3,3.81,0,1,44,10
2023-10-30,PN001,SUV,SUV_Y,WH_2,Smooth,113,0,113,2,2,127,25000,0.5856,0,57.3,3.81,0,1,44,10
2023-10-30,PN002,Truck,Truck_T1,WH_3,Smooth,56,1,55,1,2,120,25000,0.6118,0,57.3,3.81,0,1,44,10
2023-10-30,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,1,123,25000,0.5676,0,57.3,3.81,0,1,44,10
2023-10-30,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,1,120,25000,1.0,0,57.3,3.81,0,1,44,10
2023-10-30,PN005,Passenger,Hatch_C,WH_2,Erratic,115,0,115,1,1,90,25000,0.6183,0,57.3,3.81,0,1,44,10
2023-10-30,PN006,SUV,SUV_X,WH_3,Erratic,560,0,560,2,1,93,25000,0.6878,0,57.3,3.81,0,1,44,10
2023-10-30,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9732,0,57.3,3.81,0,1,44,10
2023-10-30,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.6003,0,57.3,3.81,0,1,44,10
2023-10-31,PN000,Passenger,Sedan_A,WH_1,Smooth,168,0,168,2,1,120,25000,0.8279,0,57.3,3.81,0,2,44,10
2023-10-31,PN001,SUV,SUV_Y,WH_2,Smooth,126,0,126,2,2,127,25000,0.6001,0,57.3,3.81,0,2,44,10
2023-10-31,PN002,Truck,Truck_T1,WH_3,Smooth,55,0,55,2,1,120,25000,0.6217,0,57.3,3.81,0,2,44,10
2023-10-31,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,1,123,25000,0.5918,0,57.3,3.81,0,2,44,10
2023-10-31,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,3,1,120,25000,1.0,0,57.3,3.81,0,2,44,10
2023-10-31,PN005,Passenger,Hatch_C,WH_2,Erratic,112,0,112,1,1,90,25000,0.6734,0,57.3,3.81,0,2,44,10
2023-10-31,PN006,SUV,SUV_X,WH_3,Erratic,67,0,67,2,1,93,25000,0.6934,0,57.3,3.81,0,2,44,10
2023-10-31,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9703,0,57.3,3.81,0,2,44,10
2023-10-31,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.6073,0,57.3,3.81,0,2,44,10
2023-11-01,PN000,Passenger,Sedan_A,WH_1,Smooth,153,0,153,2,1,120,25000,0.8094,0,45.0,3.42,0,3,44,11
2023-11-01,PN001,SUV,SUV_Y,WH_2,Smooth,108,1,107,1,2,127,25000,0.5893,0,45.0,3.42,0,3,44,11
2023-11-01,PN002,Truck,Truck_T1,WH_3,Smooth,55,0,55,2,1,120,25000,0.6451,0,45.0,3.42,0,3,44,11
2023-11-01,PN003,EV,EV_E2,WH_4,Intermittent,23,1,22,1,1,123,25000,0.5796,0,45.0,3.42,0,3,44,11
2023-11-01,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,38,1,37,2,1,120,25000,0.9915,0,45.0,3.42,0,3,44,11
2023-11-01,PN005,Passenger,Hatch_C,WH_2,Erratic,98,0,98,1,1,90,25000,0.6199,0,45.0,3.42,0,3,44,11
2023-11-01,PN006,SUV,SUV_X,WH_3,Erratic,115,1,114,1,1,93,25000,0.6974,0,45.0,3.42,0,3,44,11
2023-11-01,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,3,0,58,25000,0.9334,0,45.0,3.42,0,3,44,11
2023-11-01,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.5948,0,45.0,3.42,0,3,44,11
2023-11-02,PN000,Passenger,Sedan_A,WH_1,Smooth,165,0,165,2,1,120,25000,0.7952,0,45.0,3.42,0,4,44,11
2023-11-02,PN001,SUV,SUV_Y,WH_2,Smooth,108,0,108,2,1,127,25000,0.612,0,45.0,3.42,0,4,44,11
2023-11-02,PN002,Truck,Truck_T1,WH_3,Smooth,61,0,61,2,1,120,25000,0.664,0,45.0,3.42,0,4,44,11
2023-11-02,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5869,0,45.0,3.42,0,4,44,11
2023-11-02,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,1,120,25000,1.0,0,45.0,3.42,0,4,44,11
2023-11-02,PN005,Passenger,Hatch_C,WH_2,Erratic,69,0,69,2,0,90,25000,0.6582,0,45.0,3.42,0,4,44,11
2023-11-02,PN006,SUV,SUV_X,WH_3,Erratic,137,0,137,1,1,93,25000,0.7186,0,45.0,3.42,0,4,44,11
2023-11-02,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,3,0,58,25000,1.0,0,45.0,3.42,0,4,44,11
2023-11-02,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.5918,0,45.0,3.42,0,4,44,11
2023-11-03,PN000,Passenger,Sedan_A,WH_1,Smooth,159,1,158,1,1,120,25000,0.7905,0,45.0,3.42,0,5,44,11
2023-11-03,PN001,SUV,SUV_Y,WH_2,Smooth,104,0,104,2,1,127,25000,0.6196,0,45.0,3.42,0,5,44,11
2023-11-03,PN002,Truck,Truck_T1,WH_3,Smooth,52,0,52,2,1,120,25000,0.6263,0,45.0,3.42,0,5,44,11
2023-11-03,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5799,0,45.0,3.42,0,5,44,11
2023-11-03,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,1,120,25000,0.9874,0,45.0,3.42,0,5,44,11
2023-11-03,PN005,Passenger,Hatch_C,WH_2,Erratic,136,0,136,2,0,90,25000,0.6333,0,45.0,3.42,0,5,44,11
2023-11-03,PN006,SUV,SUV_X,WH_3,Erratic,88,0,88,1,1,93,25000,0.7286,0,45.0,3.42,0,5,44,11
2023-11-03,PN007,Truck,Truck_T2,WH_4,Lumpy,1019,1,1018,2,0,58,25000,0.9492,0,45.0,3.42,0,5,44,11
2023-11-03,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.6201,0,45.0,3.42,0,5,44,11
2023-11-04,PN000,Passenger,Sedan_A,WH_1,Smooth,152,0,152,1,1,120,25000,0.8169,0,45.0,3.42,0,6,44,11
2023-11-04,PN001,SUV,SUV_Y,WH_2,Smooth,111,0,111,2,1,127,25000,0.5747,0,45.0,3.42,0,6,44,11
2023-11-04,PN002,Truck,Truck_T1,WH_3,Smooth,60,1,59,1,1,120,25000,0.6098,0,45.0,3.42,0,6,44,11
2023-11-04,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5622,0,45.0,3.42,0,6,44,11
2023-11-04,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,1,120,25000,1.0,0,45.0,3.42,0,6,44,11
2023-11-04,PN005,Passenger,Hatch_C,WH_2,Erratic,111,0,111,2,0,90,25000,0.6379,0,45.0,3.42,0,6,44,11
2023-11-04,PN006,SUV,SUV_X,WH_3,Erratic,127,0,127,2,0,93,25000,0.6944,0,45.0,3.42,0,6,44,11
2023-11-04,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9421,0,45.0,3.42,0,6,44,11
2023-11-04,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.6529,0,45.0,3.42,0,6,44,11
2023-11-05,PN000,Passenger,Sedan_A,WH_1,Smooth,165,0,165,1,1,120,25000,0.8078,0,45.0,3.42,0,7,44,11
2023-11-05,PN001,SUV,SUV_Y,WH_2,Smooth,109,1,108,1,1,127,25000,0.6162,0,45.0,3.42,0,7,44,11
2023-11-05,PN002,Truck,Truck_T1,WH_3,Smooth,50,0,50,1,1,120,25000,0.6156,0,45.0,3.42,0,7,44,11
2023-11-05,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5624,0,45.0,3.42,0,7,44,11
2023-11-05,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,37,1,36,2,0,120,25000,1.0,0,45.0,3.42,0,7,44,11
2023-11-05,PN005,Passenger,Hatch_C,WH_2,Erratic,144,0,144,2,0,90,25000,0.6069,0,45.0,3.42,0,7,44,11
2023-11-05,PN006,SUV,SUV_X,WH_3,Erratic,102,0,102,2,0,93,25000,0.7017,0,45.0,3.42,0,7,44,11
2023-11-05,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.947,0,45.0,3.42,0,7,44,11
2023-11-05,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.5983,0,45.0,3.42,0,7,44,11
2023-11-06,PN000,Passenger,Sedan_A,WH_1,Smooth,152,0,152,1,1,120,25000,0.7937,0,45.0,3.42,0,1,45,11
2023-11-06,PN001,SUV,SUV_Y,WH_2,Smooth,114,0,114,1,1,127,25000,0.5865,0,45.0,3.42,0,1,45,11
2023-11-06,PN002,Truck,Truck_T1,WH_3,Smooth,56,0,56,1,1,120,25000,0.6271,0,45.0,3.42,0,1,45,11
2023-11-06,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5241,0,45.0,3.42,0,1,45,11
2023-11-06,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,0,120,25000,0.9861,0,45.0,3.42,0,1,45,11
2023-11-06,PN005,Passenger,Hatch_C,WH_2,Erratic,140,0,140,2,0,90,25000,0.6435,0,45.0,3.42,0,1,45,11
2023-11-06,PN006,SUV,SUV_X,WH_3,Erratic,70,0,70,2,0,93,25000,0.669,0,45.0,3.42,0,1,45,11
2023-11-06,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,1.0,0,45.0,3.42,0,1,45,11
2023-11-06,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,4,1,52,25000,0.5945,0,45.0,3.42,0,1,45,11
2023-11-07,PN000,Passenger,Sedan_A,WH_1,Smooth,156,0,156,2,0,120,25000,0.8017,0,45.0,3.42,0,2,45,11
2023-11-07,PN001,SUV,SUV_Y,WH_2,Smooth,102,0,102,1,1,127,25000,0.5944,0,45.0,3.42,0,2,45,11
2023-11-07,PN002,Truck,Truck_T1,WH_3,Smooth,58,0,58,2,0,120,25000,0.6247,0,45.0,3.42,0,2,45,11
2023-11-07,PN003,EV,EV_E2,WH_4,Intermittent,27,0,27,2,0,123,25000,0.6017,0,45.0,3.42,0,2,45,11
2023-11-07,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,34,0,34,2,0,120,25000,1.0,0,45.0,3.42,0,2,45,11
2023-11-07,PN005,Passenger,Hatch_C,WH_2,Erratic,56,0,56,2,0,90,25000,0.6602,0,45.0,3.42,0,2,45,11
2023-11-07,PN006,SUV,SUV_X,WH_3,Erratic,91,0,91,2,0,93,25000,0.7179,0,45.0,3.42,0,2,45,11
2023-11-07,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,1.0,0,45.0,3.42,0,2,45,11
2023-11-07,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,5,0,52,25000,0.6114,0,45.0,3.42,0,2,45,11
2023-11-08,PN000,Passenger,Sedan_A,WH_1,Smooth,145,0,145,2,0,120,25000,0.8378,0,45.0,3.42,0,3,45,11
2023-11-08,PN001,SUV,SUV_Y,WH_2,Smooth,102,0,102,1,1,127,25000,0.6221,0,45.0,3.42,0,3,45,11
2023-11-08,PN002,Truck,Truck_T1,WH_3,Smooth,72,0,72,2,0,120,25000,0.6293,0,45.0,3.42,0,3,45,11
2023-11-08,PN003,EV,EV_E2,WH_4,Intermittent,34,0,34,2,0,123,25000,0.5825,0,45.0,3.42,0,3,45,11
2023-11-08,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,0,120,25000,0.956,0,45.0,3.42,0,3,45,11
2023-11-08,PN005,Passenger,Hatch_C,WH_2,Erratic,56,0,56,2,0,90,25000,0.6511,0,45.0,3.42,0,3,45,11
2023-11-08,PN006,SUV,SUV_X,WH_3,Erratic,90,0,90,2,0,93,25000,0.6653,0,45.0,3.42,0,3,45,11
2023-11-08,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9387,0,45.0,3.42,0,3,45,11
2023-11-08,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,5,0,52,25000,0.6103,0,45.0,3.42,0,3,45,11
2023-11-09,PN000,Passenger,Sedan_A,WH_1,Smooth,148,0,148,2,0,120,25000,0.7841,0,45.0,3.42,0,4,45,11
2023-11-09,PN001,SUV,SUV_Y,WH_2,Smooth,102,0,102,2,0,127,25000,0.6061,0,45.0,3.42,0,4,45,11
2023-11-09,PN002,Truck,Truck_T1,WH_3,Smooth,50,0,50,2,0,120,25000,0.6291,0,45.0,3.42,0,4,45,11
2023-11-09,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5792,0,45.0,3.42,0,4,45,11
2023-11-09,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,0,120,25000,0.9743,0,45.0,3.42,0,4,45,11
2023-11-09,PN005,Passenger,Hatch_C,WH_2,Erratic,82,0,82,2,0,90,25000,0.6632,0,45.0,3.42,0,4,45,11
2023-11-09,PN006,SUV,SUV_X,WH_3,Erratic,76,0,76,2,0,93,25000,0.6944,0,45.0,3.42,0,4,45,11
2023-11-09,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9801,0,45.0,3.42,0,4,45,11
2023-11-09,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,5,0,52,25000,0.5825,0,45.0,3.42,0,4,45,11
2023-11-10,PN000,Passenger,Sedan_A,WH_1,Smooth,160,0,160,2,0,120,25000,0.8029,0,45.0,3.42,1,5,45,11
2023-11-10,PN001,SUV,SUV_Y,WH_2,Smooth,124,0,124,2,0,127,25000,0.6282,0,45.0,3.42,1,5,45,11
2023-11-10,PN002,Truck,Truck_T1,WH_3,Smooth,73,0,73,2,0,120,25000,0.6458,0,45.0,3.42,1,5,45,11
2023-11-10,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5596,0,45.0,3.42,1,5,45,11
2023-11-10,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,2,0,120,25000,0.9815,0,45.0,3.42,1,5,45,11
2023-11-10,PN005,Passenger,Hatch_C,WH_2,Erratic,478,0,478,2,0,90,25000,0.6255,0,45.0,3.42,1,5,45,11
2023-11-10,PN006,SUV,SUV_X,WH_3,Erratic,474,0,474,2,0,93,25000,0.683,0,45.0,3.42,1,5,45,11
2023-11-10,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9433,0,45.0,3.42,1,5,45,11
2023-11-10,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,5,0,52,25000,0.6036,0,45.0,3.42,1,5,45,11
2023-11-11,PN000,Passenger,Sedan_A,WH_1,Smooth,157,0,157,2,0,120,25000,0.8191,0,45.0,3.42,0,6,45,11
2023-11-11,PN001,SUV,SUV_Y,WH_2,Smooth,115,0,115,2,0,127,25000,0.5905,0,45.0,3.42,0,6,45,11
2023-11-11,PN002,Truck,Truck_T1,WH_3,Smooth,58,0,58,2,0,120,25000,0.6246,0,45.0,3.42,0,6,45,11
2023-11-11,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,2,0,123,25000,0.5711,0,45.0,3.42,0,6,45,11
2023-11-11,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,33,0,33,2,0,120,25000,1.0,0,45.0,3.42,0,6,45,11
